,Dominant_Topic,Topic_Keywords,Num_Documents,Perc_Documents
569.0,11.0,"знать, думать, понимать, читать, казаться, вообще, почему, хотеться, сеичас, наверное",,
570.0,2.0,"человек, хотеть, мочь, любить, жизнь, знать, нужный, почему, говорить, жить",,
571.0,30.0,"день, утро, сегодня, вечер, ночь, час, работа, вчера, спать, завтра",,
572.0,24.0,"дом, дверь, квартира, жить, комната, собака, кот, кошка, окно, пока",,
573.0,8.0,"очень, сказать, вообще, решить, такои, какои, знать, говорить, сильно, тип",,
574.0,0.0,"ребёнок, мама, муж, сын, год, жизнь, детеи, семья, бабушка, родитель",,
575.0,27.0,"сегодня, подарок, праздник, вчера, январь, подарить, друг, белый, желать, делать",,
576.0,0.0,"ребёнок, мама, муж, сын, год, жизнь, детеи, семья, бабушка, родитель",,
577.0,3.0,"лето, снег, вода, день, цветок, осень, месяц, дождь, ходить, гулять",,
578.0,8.0,"очень, сказать, вообще, решить, такои, какои, знать, говорить, сильно, тип",,
579.0,16.0,"рука, взять, глаз, пытаться, пока, минута, животное, долго, стоять, рядом",,
580.0,18.0,"купить, магазин, сделать, покупать, стоять, цена, новыи, нужный, новый, вещь",,
581.0,16.0,"рука, взять, глаз, пытаться, пока, минута, животное, долго, стоять, рядом",,
582.0,14.0,"язык, билет, русский, очень, народ, очередь, правда, метро, знать, вообще",,
583.0,10.0,"еда, есть, кофе, вино, вкусный, пиво, вкус, стол, бутылка, пить",,
584.0,16.0,"рука, взять, глаз, пытаться, пока, минута, животное, долго, стоять, рядом",,
585.0,8.0,"очень, сказать, вообще, решить, такои, какои, знать, говорить, сильно, тип",,
586.0,15.0,"год, человек, стать, жить, время, сеичас, дом, помнить, старый, история",,
587.0,8.0,"очень, сказать, вообще, решить, такои, какои, знать, говорить, сильно, тип",,
588.0,6.0,"школа, класс, учиться, тема, история, урок, получить, вести, дело, учитель",,
589.0,30.0,"день, утро, сегодня, вечер, ночь, час, работа, вчера, спать, завтра",,
590.0,25.0,"сказать, стать, девушка, мужчина, начать, парень, женщина, хотеть, жена, спросить",,
591.0,1.0,"город, улица, дом, парк, фото, музей, здание, площадь, место, центр",,
592.0,14.0,"язык, билет, русский, очень, народ, очередь, правда, метро, знать, вообще",,
593.0,30.0,"день, утро, сегодня, вечер, ночь, час, работа, вчера, спать, завтра",,
594.0,4.0,"очень, день, море, место, туда, местный, пляж, путешествие, остров, похожий",,
595.0,4.0,"очень, день, море, место, туда, местный, пляж, путешествие, остров, похожий",,
596.0,3.0,"лето, снег, вода, день, цветок, осень, месяц, дождь, ходить, гулять",,
597.0,4.0,"очень, день, море, место, туда, местный, пляж, путешествие, остров, похожий",,
598.0,13.0,"смотреть, идти, сидеть, пойти, думать, стоять, глаз, голова, говорить, выйти",,
599.0,16.0,"рука, взять, глаз, пытаться, пока, минута, животное, долго, стоять, рядом",,
600.0,19.0,"интересный, статья, канал, сделать, интернет, писать, видео, идея, опыт, делать",,
601.0,22.0,"час, свет, стать, минута, самолёт, метр, температура, попытка, земля, лёд",,
602.0,26.0,"сказать, врач, стать, болеть, сеичас, кровь, глаз, ждать, больница, мочь",,
603.0,30.0,"день, утро, сегодня, вечер, ночь, час, работа, вчера, спать, завтра",,
604.0,10.0,"еда, есть, кофе, вино, вкусный, пиво, вкус, стол, бутылка, пить",,
605.0,24.0,"дом, дверь, квартира, жить, комната, собака, кот, кошка, окно, пока",,
606.0,4.0,"очень, день, море, место, туда, местный, пляж, путешествие, остров, похожий",,
607.0,26.0,"сказать, врач, стать, болеть, сеичас, кровь, глаз, ждать, больница, мочь",,
608.0,8.0,"очень, сказать, вообще, решить, такои, какои, знать, говорить, сильно, тип",,
609.0,27.0,"сегодня, подарок, праздник, вчера, январь, подарить, друг, белый, желать, делать",,
610.0,4.0,"очень, день, море, место, туда, местный, пляж, путешествие, остров, похожий",,
611.0,6.0,"школа, класс, учиться, тема, история, урок, получить, вести, дело, учитель",,
612.0,7.0,"работа, деньга, работать, рублеи, месяц, неделя, время, вариант, нужный, клиент",,
613.0,10.0,"еда, есть, кофе, вино, вкусный, пиво, вкус, стол, бутылка, пить",,
614.0,19.0,"интересный, статья, канал, сделать, интернет, писать, видео, идея, опыт, делать",,
615.0,0.0,"ребёнок, мама, муж, сын, год, жизнь, детеи, семья, бабушка, родитель",,
616.0,14.0,"язык, билет, русский, очень, народ, очередь, правда, метро, знать, вообще",,
617.0,5.0,"вопрос, мир, иметь, ситуация, проблема, должный, процесс, цель, возможный, какои",,
618.0,5.0,"вопрос, мир, иметь, ситуация, проблема, должный, процесс, цель, возможный, какои",,
619.0,2.0,"человек, хотеть, мочь, любить, жизнь, знать, нужный, почему, говорить, жить",,
620.0,30.0,"день, утро, сегодня, вечер, ночь, час, работа, вчера, спать, завтра",,
621.0,21.0,"время, очень, мочь, начинать, идти, видеть, немного, быстро, сразу, нужный",,
622.0,16.0,"рука, взять, глаз, пытаться, пока, минута, животное, долго, стоять, рядом",,
623.0,10.0,"еда, есть, кофе, вино, вкусный, пиво, вкус, стол, бутылка, пить",,
624.0,8.0,"очень, сказать, вообще, решить, такои, какои, знать, говорить, сильно, тип",,
625.0,13.0,"смотреть, идти, сидеть, пойти, думать, стоять, глаз, голова, говорить, выйти",,
626.0,17.0,"место, гора, вода, дорога, вид, часть, идти, маршрут, дальше, берег",,
627.0,20.0,"новый, музыка, песня, хотеть, хороший, посмотреть, друг, группа, сегодня, писать",,
628.0,20.0,"новый, музыка, песня, хотеть, хороший, посмотреть, друг, группа, сегодня, писать",,
629.0,11.0,"знать, думать, понимать, читать, казаться, вообще, почему, хотеться, сеичас, наверное",,
630.0,26.0,"сказать, врач, стать, болеть, сеичас, кровь, глаз, ждать, больница, мочь",,
631.0,20.0,"новый, музыка, песня, хотеть, хороший, посмотреть, друг, группа, сегодня, писать",,
632.0,21.0,"время, очень, мочь, начинать, идти, видеть, немного, быстро, сразу, нужный",,
633.0,24.0,"дом, дверь, квартира, жить, комната, собака, кот, кошка, окно, пока",,
634.0,12.0,"говорить, вопрос, человек, должный, сказать, ответ, знать, телефон, право, просить",,
635.0,24.0,"дом, дверь, квартира, жить, комната, собака, кот, кошка, окно, пока",,
636.0,30.0,"день, утро, сегодня, вечер, ночь, час, работа, вчера, спать, завтра",,
637.0,3.0,"лето, снег, вода, день, цветок, осень, месяц, дождь, ходить, гулять",,
638.0,2.0,"человек, хотеть, мочь, любить, жизнь, знать, нужный, почему, говорить, жить",,
639.0,19.0,"интересный, статья, канал, сделать, интернет, писать, видео, идея, опыт, делать",,
640.0,19.0,"интересный, статья, канал, сделать, интернет, писать, видео, идея, опыт, делать",,
641.0,26.0,"сказать, врач, стать, болеть, сеичас, кровь, глаз, ждать, больница, мочь",,
642.0,1.0,"город, улица, дом, парк, фото, музей, здание, площадь, место, центр",,
643.0,30.0,"день, утро, сегодня, вечер, ночь, час, работа, вчера, спать, завтра",,
644.0,20.0,"новый, музыка, песня, хотеть, хороший, посмотреть, друг, группа, сегодня, писать",,
645.0,23.0,"очень, книга, любить, новый, нравиться, жизнь, фильм, первый, разный, свет",,
646.0,17.0,"место, гора, вода, дорога, вид, часть, идти, маршрут, дальше, берег",,
647.0,25.0,"сказать, стать, девушка, мужчина, начать, парень, женщина, хотеть, жена, спросить",,
648.0,8.0,"очень, сказать, вообще, решить, такои, какои, знать, говорить, сильно, тип",,
649.0,2.0,"человек, хотеть, мочь, любить, жизнь, знать, нужный, почему, говорить, жить",,
650.0,7.0,"работа, деньга, работать, рублеи, месяц, неделя, время, вариант, нужный, клиент",,
651.0,26.0,"сказать, врач, стать, болеть, сеичас, кровь, глаз, ждать, больница, мочь",,
652.0,24.0,"дом, дверь, квартира, жить, комната, собака, кот, кошка, окно, пока",,
653.0,1.0,"город, улица, дом, парк, фото, музей, здание, площадь, место, центр",,
654.0,15.0,"год, человек, стать, жить, время, сеичас, дом, помнить, старый, история",,
655.0,11.0,"знать, думать, понимать, читать, казаться, вообще, почему, хотеться, сеичас, наверное",,
656.0,7.0,"работа, деньга, работать, рублеи, месяц, неделя, время, вариант, нужный, клиент",,
657.0,8.0,"очень, сказать, вообще, решить, такои, какои, знать, говорить, сильно, тип",,
658.0,28.0,"первый, мир, фотография, стать, первыи, главный, являться, мероприятие, однако, настоящий",,
659.0,2.0,"человек, хотеть, мочь, любить, жизнь, знать, нужный, почему, говорить, жить",,
660.0,22.0,"час, свет, стать, минута, самолёт, метр, температура, попытка, земля, лёд",,
661.0,0.0,"ребёнок, мама, муж, сын, год, жизнь, детеи, семья, бабушка, родитель",,
662.0,22.0,"час, свет, стать, минута, самолёт, метр, температура, попытка, земля, лёд",,
663.0,3.0,"лето, снег, вода, день, цветок, осень, месяц, дождь, ходить, гулять",,
664.0,28.0,"первый, мир, фотография, стать, первыи, главный, являться, мероприятие, однако, настоящий",,
665.0,16.0,"рука, взять, глаз, пытаться, пока, минута, животное, долго, стоять, рядом",,
666.0,21.0,"время, очень, мочь, начинать, идти, видеть, немного, быстро, сразу, нужный",,
667.0,11.0,"знать, думать, понимать, читать, казаться, вообще, почему, хотеться, сеичас, наверное",,
668.0,9.0,"человек, слово, лицо, бог, время, сила, душа, жизнь, делать, любовь",,
669.0,6.0,"школа, класс, учиться, тема, история, урок, получить, вести, дело, учитель",,
670.0,26.0,"сказать, врач, стать, болеть, сеичас, кровь, глаз, ждать, больница, мочь",,
671.0,19.0,"интересный, статья, канал, сделать, интернет, писать, видео, идея, опыт, делать",,
672.0,1.0,"город, улица, дом, парк, фото, музей, здание, площадь, место, центр",,
673.0,30.0,"день, утро, сегодня, вечер, ночь, час, работа, вчера, спать, завтра",,
674.0,15.0,"год, человек, стать, жить, время, сеичас, дом, помнить, старый, история",,
675.0,19.0,"интересный, статья, канал, сделать, интернет, писать, видео, идея, опыт, делать",,
676.0,9.0,"человек, слово, лицо, бог, время, сила, душа, жизнь, делать, любовь",,
677.0,11.0,"знать, думать, понимать, читать, казаться, вообще, почему, хотеться, сеичас, наверное",,
678.0,19.0,"интересный, статья, канал, сделать, интернет, писать, видео, идея, опыт, делать",,
679.0,2.0,"человек, хотеть, мочь, любить, жизнь, знать, нужный, почему, говорить, жить",,
680.0,19.0,"интересный, статья, канал, сделать, интернет, писать, видео, идея, опыт, делать",,
681.0,31.0,"ехать, дорога, машина, место, поехать, машин, автобус, путь, оказаться, минута",,
682.0,24.0,"дом, дверь, квартира, жить, комната, собака, кот, кошка, окно, пока",,
683.0,28.0,"первый, мир, фотография, стать, первыи, главный, являться, мероприятие, однако, настоящий",,
684.0,26.0,"сказать, врач, стать, болеть, сеичас, кровь, глаз, ждать, больница, мочь",,
685.0,28.0,"первый, мир, фотография, стать, первыи, главный, являться, мероприятие, однако, настоящий",,
686.0,26.0,"сказать, врач, стать, болеть, сеичас, кровь, глаз, ждать, больница, мочь",,
687.0,0.0,"ребёнок, мама, муж, сын, год, жизнь, детеи, семья, бабушка, родитель",,
688.0,6.0,"школа, класс, учиться, тема, история, урок, получить, вести, дело, учитель",,
689.0,0.0,"ребёнок, мама, муж, сын, год, жизнь, детеи, семья, бабушка, родитель",,
690.0,19.0,"интересный, статья, канал, сделать, интернет, писать, видео, идея, опыт, делать",,
691.0,0.0,"ребёнок, мама, муж, сын, год, жизнь, детеи, семья, бабушка, родитель",,
692.0,30.0,"день, утро, сегодня, вечер, ночь, час, работа, вчера, спать, завтра",,
693.0,25.0,"сказать, стать, девушка, мужчина, начать, парень, женщина, хотеть, жена, спросить",,
694.0,4.0,"очень, день, море, место, туда, местный, пляж, путешествие, остров, похожий",,
695.0,26.0,"сказать, врач, стать, болеть, сеичас, кровь, глаз, ждать, больница, мочь",,
696.0,23.0,"очень, книга, любить, новый, нравиться, жизнь, фильм, первый, разный, свет",,
697.0,3.0,"лето, снег, вода, день, цветок, осень, месяц, дождь, ходить, гулять",,
698.0,31.0,"ехать, дорога, машина, место, поехать, машин, автобус, путь, оказаться, минута",,
699.0,9.0,"человек, слово, лицо, бог, время, сила, душа, жизнь, делать, любовь",,
700.0,4.0,"очень, день, море, место, туда, местный, пляж, путешествие, остров, похожий",,
701.0,6.0,"школа, класс, учиться, тема, история, урок, получить, вести, дело, учитель",,
702.0,29.0,"играть, первый, команда, игра, клуб, второй, второи, остаться, дать, пока",,
703.0,0.0,"ребёнок, мама, муж, сын, год, жизнь, детеи, семья, бабушка, родитель",,
704.0,2.0,"человек, хотеть, мочь, любить, жизнь, знать, нужный, почему, говорить, жить",,
705.0,23.0,"очень, книга, любить, новый, нравиться, жизнь, фильм, первый, разный, свет",,
706.0,3.0,"лето, снег, вода, день, цветок, осень, месяц, дождь, ходить, гулять",,
707.0,7.0,"работа, деньга, работать, рублеи, месяц, неделя, время, вариант, нужный, клиент",,
708.0,24.0,"дом, дверь, квартира, жить, комната, собака, кот, кошка, окно, пока",,
709.0,27.0,"сегодня, подарок, праздник, вчера, январь, подарить, друг, белый, желать, делать",,
710.0,29.0,"играть, первый, команда, игра, клуб, второй, второи, остаться, дать, пока",,
711.0,13.0,"смотреть, идти, сидеть, пойти, думать, стоять, глаз, голова, говорить, выйти",,
712.0,27.0,"сегодня, подарок, праздник, вчера, январь, подарить, друг, белый, желать, делать",,
713.0,14.0,"язык, билет, русский, очень, народ, очередь, правда, метро, знать, вообще",,
714.0,10.0,"еда, есть, кофе, вино, вкусный, пиво, вкус, стол, бутылка, пить",,
715.0,6.0,"школа, класс, учиться, тема, история, урок, получить, вести, дело, учитель",,
716.0,31.0,"ехать, дорога, машина, место, поехать, машин, автобус, путь, оказаться, минута",,
717.0,10.0,"еда, есть, кофе, вино, вкусный, пиво, вкус, стол, бутылка, пить",,
718.0,23.0,"очень, книга, любить, новый, нравиться, жизнь, фильм, первый, разный, свет",,
719.0,15.0,"год, человек, стать, жить, время, сеичас, дом, помнить, старый, история",,
720.0,19.0,"интересный, статья, канал, сделать, интернет, писать, видео, идея, опыт, делать",,
721.0,15.0,"год, человек, стать, жить, время, сеичас, дом, помнить, старый, история",,
722.0,2.0,"человек, хотеть, мочь, любить, жизнь, знать, нужный, почему, говорить, жить",,
723.0,26.0,"сказать, врач, стать, болеть, сеичас, кровь, глаз, ждать, больница, мочь",,
724.0,3.0,"лето, снег, вода, день, цветок, осень, месяц, дождь, ходить, гулять",,
725.0,20.0,"новый, музыка, песня, хотеть, хороший, посмотреть, друг, группа, сегодня, писать",,
726.0,23.0,"очень, книга, любить, новый, нравиться, жизнь, фильм, первый, разный, свет",,
727.0,22.0,"час, свет, стать, минута, самолёт, метр, температура, попытка, земля, лёд",,
728.0,10.0,"еда, есть, кофе, вино, вкусный, пиво, вкус, стол, бутылка, пить",,
729.0,26.0,"сказать, врач, стать, болеть, сеичас, кровь, глаз, ждать, больница, мочь",,
730.0,25.0,"сказать, стать, девушка, мужчина, начать, парень, женщина, хотеть, жена, спросить",,
731.0,3.0,"лето, снег, вода, день, цветок, осень, месяц, дождь, ходить, гулять",,
732.0,4.0,"очень, день, море, место, туда, местный, пляж, путешествие, остров, похожий",,
733.0,31.0,"ехать, дорога, машина, место, поехать, машин, автобус, путь, оказаться, минута",,
734.0,1.0,"город, улица, дом, парк, фото, музей, здание, площадь, место, центр",,
735.0,5.0,"вопрос, мир, иметь, ситуация, проблема, должный, процесс, цель, возможный, какои",,
736.0,30.0,"день, утро, сегодня, вечер, ночь, час, работа, вчера, спать, завтра",,
737.0,27.0,"сегодня, подарок, праздник, вчера, январь, подарить, друг, белый, желать, делать",,
738.0,28.0,"первый, мир, фотография, стать, первыи, главный, являться, мероприятие, однако, настоящий",,
739.0,25.0,"сказать, стать, девушка, мужчина, начать, парень, женщина, хотеть, жена, спросить",,
740.0,13.0,"смотреть, идти, сидеть, пойти, думать, стоять, глаз, голова, говорить, выйти",,
741.0,25.0,"сказать, стать, девушка, мужчина, начать, парень, женщина, хотеть, жена, спросить",,
742.0,18.0,"купить, магазин, сделать, покупать, стоять, цена, новыи, нужный, новый, вещь",,
743.0,22.0,"час, свет, стать, минута, самолёт, метр, температура, попытка, земля, лёд",,
744.0,8.0,"очень, сказать, вообще, решить, такои, какои, знать, говорить, сильно, тип",,
745.0,16.0,"рука, взять, глаз, пытаться, пока, минута, животное, долго, стоять, рядом",,
746.0,11.0,"знать, думать, понимать, читать, казаться, вообще, почему, хотеться, сеичас, наверное",,
747.0,4.0,"очень, день, море, место, туда, местный, пляж, путешествие, остров, похожий",,
748.0,2.0,"человек, хотеть, мочь, любить, жизнь, знать, нужный, почему, говорить, жить",,
749.0,29.0,"играть, первый, команда, игра, клуб, второй, второи, остаться, дать, пока",,
750.0,26.0,"сказать, врач, стать, болеть, сеичас, кровь, глаз, ждать, больница, мочь",,
751.0,9.0,"человек, слово, лицо, бог, время, сила, душа, жизнь, делать, любовь",,
752.0,6.0,"школа, класс, учиться, тема, история, урок, получить, вести, дело, учитель",,
753.0,16.0,"рука, взять, глаз, пытаться, пока, минута, животное, долго, стоять, рядом",,
754.0,2.0,"человек, хотеть, мочь, любить, жизнь, знать, нужный, почему, говорить, жить",,
755.0,19.0,"интересный, статья, канал, сделать, интернет, писать, видео, идея, опыт, делать",,
756.0,11.0,"знать, думать, понимать, читать, казаться, вообще, почему, хотеться, сеичас, наверное",,
757.0,20.0,"новый, музыка, песня, хотеть, хороший, посмотреть, друг, группа, сегодня, писать",,
758.0,5.0,"вопрос, мир, иметь, ситуация, проблема, должный, процесс, цель, возможный, какои",,
759.0,1.0,"город, улица, дом, парк, фото, музей, здание, площадь, место, центр",,
760.0,6.0,"школа, класс, учиться, тема, история, урок, получить, вести, дело, учитель",,
761.0,5.0,"вопрос, мир, иметь, ситуация, проблема, должный, процесс, цель, возможный, какои",,
762.0,31.0,"ехать, дорога, машина, место, поехать, машин, автобус, путь, оказаться, минута",,
763.0,21.0,"время, очень, мочь, начинать, идти, видеть, немного, быстро, сразу, нужный",,
764.0,10.0,"еда, есть, кофе, вино, вкусный, пиво, вкус, стол, бутылка, пить",,
765.0,20.0,"новый, музыка, песня, хотеть, хороший, посмотреть, друг, группа, сегодня, писать",,
766.0,23.0,"очень, книга, любить, новый, нравиться, жизнь, фильм, первый, разный, свет",,
767.0,27.0,"сегодня, подарок, праздник, вчера, январь, подарить, друг, белый, желать, делать",,
768.0,14.0,"язык, билет, русский, очень, народ, очередь, правда, метро, знать, вообще",,
769.0,6.0,"школа, класс, учиться, тема, история, урок, получить, вести, дело, учитель",,
770.0,25.0,"сказать, стать, девушка, мужчина, начать, парень, женщина, хотеть, жена, спросить",,
771.0,10.0,"еда, есть, кофе, вино, вкусный, пиво, вкус, стол, бутылка, пить",,
772.0,2.0,"человек, хотеть, мочь, любить, жизнь, знать, нужный, почему, говорить, жить",,
773.0,2.0,"человек, хотеть, мочь, любить, жизнь, знать, нужный, почему, говорить, жить",,
774.0,30.0,"день, утро, сегодня, вечер, ночь, час, работа, вчера, спать, завтра",,
775.0,2.0,"человек, хотеть, мочь, любить, жизнь, знать, нужный, почему, говорить, жить",,
776.0,30.0,"день, утро, сегодня, вечер, ночь, час, работа, вчера, спать, завтра",,
777.0,30.0,"день, утро, сегодня, вечер, ночь, час, работа, вчера, спать, завтра",,
778.0,27.0,"сегодня, подарок, праздник, вчера, январь, подарить, друг, белый, желать, делать",,
779.0,18.0,"купить, магазин, сделать, покупать, стоять, цена, новыи, нужный, новый, вещь",,
780.0,30.0,"день, утро, сегодня, вечер, ночь, час, работа, вчера, спать, завтра",,
781.0,24.0,"дом, дверь, квартира, жить, комната, собака, кот, кошка, окно, пока",,
782.0,30.0,"день, утро, сегодня, вечер, ночь, час, работа, вчера, спать, завтра",,
783.0,11.0,"знать, думать, понимать, читать, казаться, вообще, почему, хотеться, сеичас, наверное",,
784.0,21.0,"время, очень, мочь, начинать, идти, видеть, немного, быстро, сразу, нужный",,
785.0,23.0,"очень, книга, любить, новый, нравиться, жизнь, фильм, первый, разный, свет",,
786.0,20.0,"новый, музыка, песня, хотеть, хороший, посмотреть, друг, группа, сегодня, писать",,
787.0,23.0,"очень, книга, любить, новый, нравиться, жизнь, фильм, первый, разный, свет",,
788.0,23.0,"очень, книга, любить, новый, нравиться, жизнь, фильм, первый, разный, свет",,
789.0,11.0,"знать, думать, понимать, читать, казаться, вообще, почему, хотеться, сеичас, наверное",,
790.0,20.0,"новый, музыка, песня, хотеть, хороший, посмотреть, друг, группа, сегодня, писать",,
791.0,2.0,"человек, хотеть, мочь, любить, жизнь, знать, нужный, почему, говорить, жить",,
792.0,26.0,"сказать, врач, стать, болеть, сеичас, кровь, глаз, ждать, больница, мочь",,
793.0,16.0,"рука, взять, глаз, пытаться, пока, минута, животное, долго, стоять, рядом",,
794.0,2.0,"человек, хотеть, мочь, любить, жизнь, знать, нужный, почему, говорить, жить",,
795.0,26.0,"сказать, врач, стать, болеть, сеичас, кровь, глаз, ждать, больница, мочь",,
796.0,8.0,"очень, сказать, вообще, решить, такои, какои, знать, говорить, сильно, тип",,
797.0,18.0,"купить, магазин, сделать, покупать, стоять, цена, новыи, нужный, новый, вещь",,
798.0,23.0,"очень, книга, любить, новый, нравиться, жизнь, фильм, первый, разный, свет",,
799.0,23.0,"очень, книга, любить, новый, нравиться, жизнь, фильм, первый, разный, свет",,
800.0,26.0,"сказать, врач, стать, болеть, сеичас, кровь, глаз, ждать, больница, мочь",,
801.0,31.0,"ехать, дорога, машина, место, поехать, машин, автобус, путь, оказаться, минута",,
802.0,30.0,"день, утро, сегодня, вечер, ночь, час, работа, вчера, спать, завтра",,
803.0,8.0,"очень, сказать, вообще, решить, такои, какои, знать, говорить, сильно, тип",,
804.0,4.0,"очень, день, море, место, туда, местный, пляж, путешествие, остров, похожий",,
805.0,30.0,"день, утро, сегодня, вечер, ночь, час, работа, вчера, спать, завтра",,
806.0,31.0,"ехать, дорога, машина, место, поехать, машин, автобус, путь, оказаться, минута",,
807.0,2.0,"человек, хотеть, мочь, любить, жизнь, знать, нужный, почему, говорить, жить",,
808.0,11.0,"знать, думать, понимать, читать, казаться, вообще, почему, хотеться, сеичас, наверное",,
809.0,10.0,"еда, есть, кофе, вино, вкусный, пиво, вкус, стол, бутылка, пить",,
810.0,18.0,"купить, магазин, сделать, покупать, стоять, цена, новыи, нужный, новый, вещь",,
811.0,20.0,"новый, музыка, песня, хотеть, хороший, посмотреть, друг, группа, сегодня, писать",,
812.0,29.0,"играть, первый, команда, игра, клуб, второй, второи, остаться, дать, пока",,
813.0,9.0,"человек, слово, лицо, бог, время, сила, душа, жизнь, делать, любовь",,
814.0,20.0,"новый, музыка, песня, хотеть, хороший, посмотреть, друг, группа, сегодня, писать",,
815.0,11.0,"знать, думать, понимать, читать, казаться, вообще, почему, хотеться, сеичас, наверное",,
816.0,5.0,"вопрос, мир, иметь, ситуация, проблема, должный, процесс, цель, возможный, какои",,
817.0,10.0,"еда, есть, кофе, вино, вкусный, пиво, вкус, стол, бутылка, пить",,
818.0,10.0,"еда, есть, кофе, вино, вкусный, пиво, вкус, стол, бутылка, пить",,
819.0,30.0,"день, утро, сегодня, вечер, ночь, час, работа, вчера, спать, завтра",,
820.0,8.0,"очень, сказать, вообще, решить, такои, какои, знать, говорить, сильно, тип",,
821.0,20.0,"новый, музыка, песня, хотеть, хороший, посмотреть, друг, группа, сегодня, писать",,
822.0,20.0,"новый, музыка, песня, хотеть, хороший, посмотреть, друг, группа, сегодня, писать",,
823.0,29.0,"играть, первый, команда, игра, клуб, второй, второи, остаться, дать, пока",,
824.0,4.0,"очень, день, море, место, туда, местный, пляж, путешествие, остров, похожий",,
825.0,25.0,"сказать, стать, девушка, мужчина, начать, парень, женщина, хотеть, жена, спросить",,
826.0,6.0,"школа, класс, учиться, тема, история, урок, получить, вести, дело, учитель",,
827.0,26.0,"сказать, врач, стать, болеть, сеичас, кровь, глаз, ждать, больница, мочь",,
828.0,0.0,"ребёнок, мама, муж, сын, год, жизнь, детеи, семья, бабушка, родитель",,
829.0,6.0,"школа, класс, учиться, тема, история, урок, получить, вести, дело, учитель",,
830.0,6.0,"школа, класс, учиться, тема, история, урок, получить, вести, дело, учитель",,
831.0,4.0,"очень, день, море, место, туда, местный, пляж, путешествие, остров, похожий",,
832.0,16.0,"рука, взять, глаз, пытаться, пока, минута, животное, долго, стоять, рядом",,
833.0,0.0,"ребёнок, мама, муж, сын, год, жизнь, детеи, семья, бабушка, родитель",,
834.0,0.0,"ребёнок, мама, муж, сын, год, жизнь, детеи, семья, бабушка, родитель",,
835.0,4.0,"очень, день, море, место, туда, местный, пляж, путешествие, остров, похожий",,
836.0,0.0,"ребёнок, мама, муж, сын, год, жизнь, детеи, семья, бабушка, родитель",,
837.0,0.0,"ребёнок, мама, муж, сын, год, жизнь, детеи, семья, бабушка, родитель",,
838.0,19.0,"интересный, статья, канал, сделать, интернет, писать, видео, идея, опыт, делать",,
839.0,20.0,"новый, музыка, песня, хотеть, хороший, посмотреть, друг, группа, сегодня, писать",,
840.0,0.0,"ребёнок, мама, муж, сын, год, жизнь, детеи, семья, бабушка, родитель",,
841.0,3.0,"лето, снег, вода, день, цветок, осень, месяц, дождь, ходить, гулять",,
842.0,6.0,"школа, класс, учиться, тема, история, урок, получить, вести, дело, учитель",,
843.0,29.0,"играть, первый, команда, игра, клуб, второй, второи, остаться, дать, пока",,
844.0,26.0,"сказать, врач, стать, болеть, сеичас, кровь, глаз, ждать, больница, мочь",,
845.0,25.0,"сказать, стать, девушка, мужчина, начать, парень, женщина, хотеть, жена, спросить",,
846.0,26.0,"сказать, врач, стать, болеть, сеичас, кровь, глаз, ждать, больница, мочь",,
847.0,0.0,"ребёнок, мама, муж, сын, год, жизнь, детеи, семья, бабушка, родитель",,
848.0,15.0,"год, человек, стать, жить, время, сеичас, дом, помнить, старый, история",,
849.0,29.0,"играть, первый, команда, игра, клуб, второй, второи, остаться, дать, пока",,
850.0,2.0,"человек, хотеть, мочь, любить, жизнь, знать, нужный, почему, говорить, жить",,
851.0,14.0,"язык, билет, русский, очень, народ, очередь, правда, метро, знать, вообще",,
852.0,17.0,"место, гора, вода, дорога, вид, часть, идти, маршрут, дальше, берег",,
853.0,20.0,"новый, музыка, песня, хотеть, хороший, посмотреть, друг, группа, сегодня, писать",,
854.0,12.0,"говорить, вопрос, человек, должный, сказать, ответ, знать, телефон, право, просить",,
855.0,30.0,"день, утро, сегодня, вечер, ночь, час, работа, вчера, спать, завтра",,
856.0,19.0,"интересный, статья, канал, сделать, интернет, писать, видео, идея, опыт, делать",,
857.0,4.0,"очень, день, море, место, туда, местный, пляж, путешествие, остров, похожий",,
858.0,31.0,"ехать, дорога, машина, место, поехать, машин, автобус, путь, оказаться, минута",,
859.0,30.0,"день, утро, сегодня, вечер, ночь, час, работа, вчера, спать, завтра",,
860.0,2.0,"человек, хотеть, мочь, любить, жизнь, знать, нужный, почему, говорить, жить",,
861.0,0.0,"ребёнок, мама, муж, сын, год, жизнь, детеи, семья, бабушка, родитель",,
862.0,12.0,"говорить, вопрос, человек, должный, сказать, ответ, знать, телефон, право, просить",,
863.0,2.0,"человек, хотеть, мочь, любить, жизнь, знать, нужный, почему, говорить, жить",,
864.0,25.0,"сказать, стать, девушка, мужчина, начать, парень, женщина, хотеть, жена, спросить",,
865.0,30.0,"день, утро, сегодня, вечер, ночь, час, работа, вчера, спать, завтра",,
866.0,10.0,"еда, есть, кофе, вино, вкусный, пиво, вкус, стол, бутылка, пить",,
867.0,8.0,"очень, сказать, вообще, решить, такои, какои, знать, говорить, сильно, тип",,
868.0,1.0,"город, улица, дом, парк, фото, музей, здание, площадь, место, центр",,
869.0,7.0,"работа, деньга, работать, рублеи, месяц, неделя, время, вариант, нужный, клиент",,
870.0,7.0,"работа, деньга, работать, рублеи, месяц, неделя, время, вариант, нужный, клиент",,
